interaction_id,user_id,course_id,timestamp,rating,clicked,video_views,completion_rate,quiz_score,engagement_time,access_frequency,session_duration,device_type,interaction_type,source_dataset,is_derived,reward
i_904,u_9ad28b6bc789832fb730,C_course-v1:TsinghuaX+30240184_2X+sp,2017-12-28 19:51:35+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_907,u_9ad28b6bc789832fb730,C_course-v1:TsinghuaX+30240184+sp,2017-12-28 19:51:51+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_125,u_f4f391cdcf300c6c8230,C_course-v1:TsinghuaX+30240243X+sp,2018-01-03 21:37:16+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_126,u_f4f391cdcf300c6c8230,C_course-v1:TsinghuaX+10610193X+sp,2018-10-13 21:03:51+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_128,u_f4f391cdcf300c6c8230,C_course-v1:SXPI+20170828001x+2019_T1,2019-05-25 21:18:58+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_926,u_b17792fce3f2717e7ce5,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-01-03 23:57:48+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_925,u_b17792fce3f2717e7ce5,C_course-v1:NBCC+NBCC000201+_sp,2018-08-22 14:20:31+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_707,u_b756601d9c9e1a6034a1,C_course-v1:MITx+6_00_1x+sp,2018-01-04 23:51:17+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_708,u_b756601d9c9e1a6034a1,C_course-v1:TsinghuaX+80590952X+sp,2019-05-26 21:12:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_705,u_b756601d9c9e1a6034a1,C_course-v1:TsinghuaX+30240184+sp,2019-06-07 17:16:37+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_280,u_4b3442be1ccb0a6e1634,C_course-v1:TsinghuaX+10610193X+sp,2018-01-06 19:21:45+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_279,u_4b3442be1ccb0a6e1634,C_course-v1:TsinghuaX+10610224X+sp,2018-06-11 08:19:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_278,u_4b3442be1ccb0a6e1634,C_course-v1:TsinghuaX+30640014X+sp,2018-06-11 16:46:17+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_362,u_5ac042081e2f41c81e74,C_course-v1:TsinghuaX+30240184+sp,2018-01-06 20:07:38+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_363,u_5ac042081e2f41c81e74,C_course-v1:TsinghuaX+30240243X+sp,2018-04-10 23:54:35+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_800,u_b7fdd4862f870823e942,C_course-v1:TsinghuaX+00740123_X+sp,2018-01-08 18:13:21+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_801,u_b7fdd4862f870823e942,C_course-v1:TsinghuaX+60240202X+sp,2018-01-09 13:20:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_61,u_8d6ae31c2eaaf027b5dd,C_course-v1:TsinghuaX+20250103X+sp,2018-01-12 14:25:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_65,u_8d6ae31c2eaaf027b5dd,C_course-v1:HEBNU+2017011901X+sp,2018-01-16 19:52:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_62,u_8d6ae31c2eaaf027b5dd,C_course-v1:TsinghuaX+30640014X+sp,2018-04-17 16:35:57+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_63,u_8d6ae31c2eaaf027b5dd,C_course-v1:TsinghuaX+00701032X+sp,2018-10-12 22:36:42+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_58,u_8d6ae31c2eaaf027b5dd,C_course-v1:TsinghuaX+30640014X+2019_T1,2019-04-22 23:03:20+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_60,u_8d6ae31c2eaaf027b5dd,C_course-v1:TsinghuaX+00612642X+2019_T1,2019-05-12 15:18:44+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_59,u_8d6ae31c2eaaf027b5dd,C_course-v1:TsinghuaX+00612643X+sp,2019-05-13 16:41:59+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_360,u_9a2a30e3c47fc76d5567,C_course-v1:TsinghuaX+30640014X+sp,2018-01-17 10:26:04+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_361,u_9a2a30e3c47fc76d5567,C_course-v1:TsinghuaX+00690863X+sp,2018-01-17 10:31:09+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_334,u_73ba85c2361a2de12848,C_course-v1:TsinghuaX+80590952X+sp,2018-01-18 08:01:25+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_331,u_73ba85c2361a2de12848,C_course-v1:TsinghuaX+30640014X+sp,2018-01-20 20:56:21+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_329,u_73ba85c2361a2de12848,C_course-v1:MIL+MIL2016001+sp,2018-01-21 21:33:54+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_335,u_73ba85c2361a2de12848,C_course-v1:Tsinghua+20150001+sp,2018-01-21 21:34:51+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_332,u_73ba85c2361a2de12848,C_course-v1:TsinghuaX+30670043X+sp,2018-01-21 21:36:13+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_33,u_0314a6c191aac986101a,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-01-18 20:59:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_35,u_0314a6c191aac986101a,C_course-v1:TsinghuaX+00740113_1X+sp,2018-01-18 21:00:31+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_37,u_0314a6c191aac986101a,C_course-v1:TsinghuaX+00740113_2X+sp,2018-01-21 14:52:48+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_36,u_0314a6c191aac986101a,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2018-01-30 16:22:20+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_34,u_0314a6c191aac986101a,C_course-v1:TsinghuaX+00740123_X+sp,2018-02-01 11:28:02+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_929,u_c6738ec1bf1a8fcf577c,C_course-v1:TsinghuaX+20250064+sp,2018-01-20 20:23:02+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_927,u_c6738ec1bf1a8fcf577c,C_course-v1:TsinghuaX+30240243X+sp,2018-01-20 21:55:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_930,u_c6738ec1bf1a8fcf577c,C_course-v1:TsinghuaX+30240184+sp,2018-03-09 23:47:08+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_931,u_32e774aa52ab7e2ff731,C_course-v1:MITx+6_00_1x+sp,2018-01-22 20:13:32+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_932,u_32e774aa52ab7e2ff731,C_course-v1:TsinghuaX+64100033X+SP,2018-01-22 20:16:55+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_918,u_99425116f4a8a81c9125,C_course-v1:MITx+6_00_1x+sp,2018-01-23 00:41:08+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_914,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+80515522X+sp,2018-07-27 20:35:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_910,u_99425116f4a8a81c9125,C_course-v1:FudanX+SOSC120007+sp,2018-07-27 20:37:46+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_920,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+10421094X_2015_2+sp,2018-07-28 21:20:44+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_924,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+10610224X+sp,2018-08-06 14:05:03+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_923,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+10610183_2X+sp,2018-08-06 14:05:32+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_909,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-08-07 12:36:24+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_916,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+10421102x_2015_T2+sp,2018-08-14 15:24:11+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_912,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+10421075X_2015_2+sp,2018-08-14 15:25:01+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_915,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+30640014X+sp,2018-09-04 14:25:05+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_922,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+30240184+sp,2018-11-10 23:34:55+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_911,u_99425116f4a8a81c9125,C_course-v1:TsinghuaX+10421084X_2015_2+sp,2019-02-05 10:33:44+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_281,u_ddf7f9fd98ddad3afb50,C_course-v1:TsinghuaX+20220332X+sp,2018-01-26 18:32:52+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_282,u_ddf7f9fd98ddad3afb50,C_course-v1:TsinghuaX+00740123_X+sp,2018-01-26 18:35:37+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_283,u_ddf7f9fd98ddad3afb50,C_course-v1:SCUT+2018122802X+2018_T2,2019-01-21 16:21:21+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_83,u_fd9911fc63f6d06f3072,C_course-v1:JNUX+07009156X+sp,2018-01-26 22:48:05+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_84,u_fd9911fc63f6d06f3072,C_course-v1:TsinghuaX+34000888X+sp,2019-02-10 10:34:18+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_289,u_ff9240fbcf7bc4c2eee1,C_course-v1:TsinghuaX+30700313X+sp,2018-01-30 19:08:31+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_290,u_ff9240fbcf7bc4c2eee1,C_course-v1:TsinghuaX+20330334X_2015_2+sp,2018-03-14 20:16:35+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_288,u_ff9240fbcf7bc4c2eee1,C_course-v1:TsinghuaX+2018032801X+2018_T1,2018-11-09 20:07:45+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_721,u_ebd9f01d0012ed251635,C_course-v1:TsinghuaX+30700313X+sp,2018-01-30 23:51:18+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_720,u_ebd9f01d0012ed251635,C_course-v1:TsinghuaX+30640014X+sp,2018-02-04 19:22:09+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_722,u_ebd9f01d0012ed251635,C_course-v1:TsinghuaX+20120143X+sp,2018-07-09 21:05:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_963,u_548926e2bf4799733f5d,C_course-v1:TsinghuaX+30640014X+sp,2018-01-31 16:40:14+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_962,u_548926e2bf4799733f5d,C_course-v1:TsinghuaX+20220332X+sp,2018-04-01 10:09:10+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_588,u_9ccd27a393faede4774a,C_course-v1:TsinghuaX+00701032X+sp,2018-02-05 23:00:08+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_589,u_9ccd27a393faede4774a,C_course-v1:TsinghuaX+80000901X_1+sp,2018-03-06 09:01:42+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_594,u_e04fdda47ad1f0ae387e,C_course-v1:TsinghuaX+00612642X+sp,2018-02-05 23:00:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_595,u_e04fdda47ad1f0ae387e,C_course-v1:TsinghuaX+00691153X+sp,2018-02-23 23:59:46+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_593,u_e04fdda47ad1f0ae387e,C_course-v1:MIL+MIL2016001+sp,2018-09-18 22:33:54+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_940,u_be82ec583fe8dacf4a3b,C_course-v1:TsinghuaX+30240184+sp,2018-02-19 20:07:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_941,u_be82ec583fe8dacf4a3b,C_course-v1:TsinghuaX+00740123_X+sp,2018-02-28 09:54:46+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_223,u_b78f9b453cdca7e1d0c3,C_course-v1:UESTC+2017071301X+sp,2018-02-19 20:44:02+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_224,u_b78f9b453cdca7e1d0c3,C_course-v1:TsinghuaX+Pr20170406-SC_p1+sp,2018-02-19 20:44:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_222,u_b78f9b453cdca7e1d0c3,C_course-v1:TsinghuaX+2018032801X+2018_T1,2018-04-08 22:41:20+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_300,u_55df03f11a375b748ffb,C_course-v1:ZJFF+000516+sp,2018-02-24 08:51:20+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_298,u_55df03f11a375b748ffb,C_course-v1:KMUSTX+8209001+sp,2018-02-25 10:06:59+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_301,u_55df03f11a375b748ffb,C_course-v1:BNU+GE410081071-01+2017_T1,2018-02-27 18:05:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_303,u_55df03f11a375b748ffb,C_course-v1:XJTU+ME-XMGL2013-014X+sp,2018-02-27 18:06:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_302,u_55df03f11a375b748ffb,C_course-v1:TsinghuaX+80590952X+sp,2018-03-06 08:50:06+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_436,u_6456dca78f2d44d8a774,C_course-v1:TsinghuaX+30640014X+sp,2018-02-24 16:08:54+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_435,u_6456dca78f2d44d8a774,C_course-v1:FudanX+SOSC120007+sp,2018-02-24 16:14:04+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_341,u_2122628f40f8547ef4cd,C_course-v1:TsinghuaX+70150023X+sp,2018-02-27 19:02:43+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_339,u_2122628f40f8547ef4cd,C_course-v1:MITx+6_00_1x+sp,2018-05-27 14:49:21+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_338,u_2122628f40f8547ef4cd,C_course-v1:TsinghuaX+10430484X_2015_2+sp,2018-06-09 16:47:46+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_542,u_34fee3461548bab804c0,C_course-v1:TsinghuaX+20120143X+sp,2018-03-01 21:01:36+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_543,u_34fee3461548bab804c0,C_course-v1:TsinghuaX+00310222X+sp,2018-03-01 21:04:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_541,u_34fee3461548bab804c0,C_course-v1:FudanX+SOSC120007+sp,2018-09-12 22:41:19+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_471,u_9524ad792a6ea34f1a36,C_course-v1:TsinghuaX+20250064+sp,2018-03-04 22:14:52+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_470,u_9524ad792a6ea34f1a36,C_course-v1:TsinghuaX+20250103X+sp,2018-08-11 12:30:40+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_469,u_9524ad792a6ea34f1a36,C_course-v1:XJTU+COMP200853+sp,2018-08-14 15:06:41+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_472,u_9524ad792a6ea34f1a36,C_course-v1:UESTC+2017071301X+sp,2018-08-14 18:33:15+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_826,u_aaf7e938da0f7d17fd56,C_course-v1:TsinghuaX+80000901X_2+sp,2018-03-06 10:27:14+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_827,u_aaf7e938da0f7d17fd56,C_course-v1:TsinghuaX+00670122X+sp,2018-03-06 10:42:10+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_90,u_3b77e298a4813be060b9,C_course-v1:TsinghuaX+30640014X+sp,2018-03-28 07:06:29+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_89,u_3b77e298a4813be060b9,C_course-v1:TsinghuaX+20220332X+sp,2018-04-04 22:31:15+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_724,u_2a1bf7a571087379e70e,C_course-v1:TsinghuaX+90640012X+sp,2018-04-02 10:48:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_723,u_2a1bf7a571087379e70e,C_course-v1:TsinghuaX+30640014X+sp,2018-04-08 20:55:18+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_408,u_b10763dbc636d90ffb4a,C_course-v1:LZU+20171113+SP,2018-04-05 18:35:58+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_409,u_b10763dbc636d90ffb4a,C_course-v1:TsinghuaX+80000901X_1+sp,2018-04-13 06:51:52+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_410,u_b10763dbc636d90ffb4a,C_course-v1:TsinghuaX+80000901X_2+sp,2018-06-08 06:25:01+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_877,u_e933965a79327b1322b8,C_course-v1:HUBU+2017022703X+sp,2018-04-10 21:02:37+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_878,u_e933965a79327b1322b8,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-04-18 19:07:33+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_880,u_e933965a79327b1322b8,C_course-v1:TsinghuaX+00740123_X+sp,2018-04-25 21:51:05+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_879,u_e933965a79327b1322b8,C_course-v1:TsinghuaX+30240184+sp,2018-05-08 19:04:21+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_875,u_e933965a79327b1322b8,C_course-v1:TsinghuaX+30640014X+sp,2018-06-30 01:28:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_144,u_423403c62bd20d70d86d,C_course-v1:TsinghuaX+00740123_X+sp,2018-04-11 10:03:33+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_145,u_423403c62bd20d70d86d,C_course-v1:SICT+2017092601+sp,2018-04-11 10:04:21+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_683,u_c2b5602c6169dce93220,C_course-v1:MITx+6_00_1x+sp,2018-04-13 00:50:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_684,u_c2b5602c6169dce93220,C_course-v1:FUDANx+ECON130088+2019_T1,2019-04-21 19:26:24+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_92,u_a010aad4624b0a575303,C_course-v1:TsinghuaX+80515522X+sp,2018-04-17 11:36:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_91,u_a010aad4624b0a575303,C_course-v1:TsinghuaX+00612643X+sp,2018-05-04 22:53:38+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_995,u_99e2dae2aa8ffbb9ef28,C_course-v1:TsinghuaX+00612642X+sp,2018-04-20 15:56:46+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_996,u_99e2dae2aa8ffbb9ef28,C_course-v1:MITx+6_00_1x+sp,2018-10-13 13:18:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_492,u_b39ca0ab3512ef002516,C_course-v1:TsinghuaX+00740123_X+sp,2018-04-23 16:13:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_491,u_b39ca0ab3512ef002516,C_course-v1:TsinghuaX+00740123X+2019_T1,2019-03-06 21:21:04+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1014,u_cd5cd9a2877a60f6fbc8,C_course-v1:TsinghuaX+00040132X+sp,2018-04-26 20:55:27+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1011,u_cd5cd9a2877a60f6fbc8,C_course-v1:NJU+2018032002X+SP,2018-10-10 20:39:33+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1012,u_cd5cd9a2877a60f6fbc8,C_course-v1:JNUX+07009156X+sp,2019-07-15 20:20:46+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_138,u_594332fd79612d36222a,C_course-v1:TsinghuaX+20220332X+sp,2018-04-29 22:02:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_139,u_594332fd79612d36222a,C_course-v1:MITx+6_00_1x+sp,2019-05-15 20:21:57+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_88,u_a9172d431074f375a54e,C_course-v1:TsinghuaX+00720091X+sp,2018-05-01 16:49:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_87,u_a9172d431074f375a54e,C_course-v1:TsinghuaX+30700313X+sp,2019-05-01 11:39:01+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_467,u_f828851a1c98d0e9facb,C_course-v1:TsinghuaX+80000271X+sp,2018-05-12 11:53:59+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_466,u_f828851a1c98d0e9facb,C_course-v1:TsinghuaX+30640014X+sp,2018-05-17 09:18:04+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_579,u_c46e9848c4a2e392248a,C_course-v1:ZJFF+000516+sp,2018-05-16 19:57:36+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_580,u_c46e9848c4a2e392248a,C_course-v1:KMUSTX+8209001+sp,2018-07-10 09:45:03+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_578,u_c46e9848c4a2e392248a,C_course-v1:TsinghuaX+20250064+sp,2019-01-07 09:42:27+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_321,u_e53ffa921b8dc6b6a29e,C_course-v1:UST+UST001+sp,2018-05-17 07:01:04+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_322,u_e53ffa921b8dc6b6a29e,C_course-v1:TsinghuaX+90640012X+sp,2018-05-25 22:23:54+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_150,u_185ef70592d44c216334,C_course-v1:TsinghuaX+10610183_2X+sp,2018-05-17 21:25:36+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_149,u_185ef70592d44c216334,C_course-v1:TsinghuaX+400182X+sp,2018-05-28 22:30:11+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_323,u_c00cd9f99d630a8e7d64,C_course-v1:TsinghuaX+30640014X+sp,2018-05-18 12:40:13+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
